id,category,query1,query2,label
369,咳血,血热月经淋漓半月适合吃断血流片吗,血热月经淋漓半月还能吃断血流片吗,1
370,咳血,血热月经淋漓半月适合吃断血流片吗,断血流片适应症有哪些,0
376,咳血,两岁半宝宝复方鲜竹沥液怎么用20ML,两岁半宝宝复方鲜竹沥液一次喝多少,1
377,咳血,两岁半宝宝复方鲜竹沥液怎么用20ML,两岁半宝宝复方鲜竹沥液一次喝20ML吗,1
378,咳血,两岁半宝宝复方鲜竹沥液怎么用20ML,两岁半宝宝感冒咳嗽能复方鲜竹沥液吗,0
378,咳血,两岁半宝宝复方鲜竹沥液怎么用20ML,复方鲜竹沥液成人一次喝多少毫升,0
378,咳血,两岁半宝宝复方鲜竹沥液怎么用20ML,宝宝扁桃体发炎能喝复方鲜竹沥液吗,0
378,咳血,两岁半宝宝复方鲜竹沥液一次喝多少,两岁半宝宝复方鲜竹沥液一次喝20ML吗,1
379,咳血,两岁半宝宝复方鲜竹沥液一次喝多少,两岁半宝宝感冒咳嗽能复方鲜竹沥液吗,0
385,咳血,鸦胆子油软胶囊对癌症晚期有用吗,鸦胆子油软胶囊对癌症晚期有效吗,1
386,咳血,鸦胆子油软胶囊对癌症晚期有用吗,癌症晚期吃鸦胆子油软胶囊还有用吗,1
387,咳血,鸦胆子油软胶囊对癌症晚期有用吗,感冒患者能用鸦胆子油软胶囊吗,0
387,咳血,鸦胆子油软胶囊对癌症晚期有用吗,鸦胆子油软胶囊是治疗什么病的,0
387,咳血,鸦胆子油软胶囊对癌症晚期有用吗,鸦胆子油软胶囊副作用大吗,0
387,咳血,鸦胆子油软胶囊对癌症晚期有效吗,癌症晚期吃鸦胆子油软胶囊还有用吗,1
388,咳血,鸦胆子油软胶囊对癌症晚期有效吗,感冒患者能用鸦胆子油软胶囊吗,0
394,咳血,肺内膜结核好了还吃补肺丸行吗,肺内膜结核好了还需要继续吃补肺丸吗,1
395,咳血,肺内膜结核好了还吃补肺丸行吗,肺内膜结核痊愈后还继续吃补肺丸吗,1
396,咳血,肺内膜结核好了还吃补肺丸行吗,只要是结核病都能吃补肺丸吗,0
396,咳血,肺内膜结核好了还吃补肺丸行吗,补肺丸主要治那种病,0
396,咳血,肺内膜结核好了还吃补肺丸行吗,肺内膜结核是怎么回事,0
396,咳血,肺内膜结核好了还需要继续吃补肺丸吗,肺内膜结核痊愈后还继续吃补肺丸吗,1
397,咳血,肺内膜结核好了还需要继续吃补肺丸吗,只要是结核病都能吃补肺丸吗,0
403,咳血,百令胶囊的服用时间是怎么样的呢,百令胶囊的用法用量,1
404,咳血,百令胶囊的服用时间是怎么样的呢,百令胶囊一天吃几次,1
405,咳血,百令胶囊的服用时间是怎么样的呢,百令胶囊可以长期服用吗,0
405,咳血,百令胶囊的服用时间是怎么样的呢,长期服用百令胶囊有什么危害,0
405,咳血,百令胶囊的服用时间是怎么样的呢,百令胶囊禁忌高血压心脏病患者吗,0
405,咳血,百令胶囊的用法用量,百令胶囊一天吃几次,1
406,咳血,百令胶囊的用法用量,百令胶囊可以长期服用吗,0
412,咳血,服用鹤蟾片有什么不良反应,服用鹤蟾片有哪些不良反应,1
413,咳血,服用鹤蟾片有什么不良反应,服用鹤蟾片有哪些副作用,1
414,咳血,服用鹤蟾片有什么不良反应,鹤蟾片的功效有哪些,0
414,咳血,服用鹤蟾片有什么不良反应,鹤蟾片用于哪些病症,0
414,咳血,服用鹤蟾片有什么不良反应,鹤蟾片是中药还是西药,0
414,咳血,服用鹤蟾片有哪些不良反应,服用鹤蟾片有哪些副作用,1
415,咳血,服用鹤蟾片有哪些不良反应,鹤蟾片的功效有哪些,0
421,咳血,大补阴丸饭前服用还是饭后服用呢,大补阴丸的服用时间是饭前还是餐后,1
422,咳血,大补阴丸饭前服用还是饭后服用呢,大补阴丸应该在餐前还是饭后吃,1
423,咳血,大补阴丸饭前服用还是饭后服用呢,肺结核可以吃大补阴丸吗,0
423,咳血,大补阴丸饭前服用还是饭后服用呢,成人儿童都能服用大补阴丸吗,0
423,咳血,大补阴丸饭前服用还是饭后服用呢,大补阴丸对糖尿病有疗效吗,0
423,咳血,大补阴丸的服用时间是饭前还是餐后,大补阴丸应该在餐前还是饭后吃,1
424,咳血,大补阴丸的服用时间是饭前还是餐后,肺结核可以吃大补阴丸吗,0
430,咳血,同仁堂二母宁嗽丸的疗效好不好,同仁堂二母宁嗽丸的疗效怎么样,1
431,咳血,同仁堂二母宁嗽丸的疗效好不好,同仁堂二母宁嗽丸的疗效好吗,1
432,咳血,同仁堂二母宁嗽丸的疗效好不好,怀孕的妈妈咳嗽可以吃同仁堂二母宁嗽丸吗,0
432,咳血,同仁堂二母宁嗽丸的疗效好不好,肺炎可以吃同仁堂二母宁嗽丸吗,0
432,咳血,同仁堂二母宁嗽丸的疗效好不好,服用同仁堂二母宁嗽丸有什么注意事项吗,0
432,咳血,同仁堂二母宁嗽丸的疗效怎么样,同仁堂二母宁嗽丸的疗效好吗,1
433,咳血,同仁堂二母宁嗽丸的疗效怎么样,怀孕的妈妈咳嗽可以吃同仁堂二母宁嗽丸吗,0
439,咳血,大补阴丸多少钱可以买到一盒呢,大补阴丸多少钱一盒,1
440,咳血,大补阴丸多少钱可以买到一盒呢,大补阴丸一盒几块钱,1
441,咳血,大补阴丸多少钱可以买到一盒呢,大补阴丸各大药店有售吗,0
441,咳血,大补阴丸多少钱可以买到一盒呢,糖尿病患者吃大补阴丸的同时还可以吃别的药吗,0
441,咳血,大补阴丸多少钱可以买到一盒呢,吃大补阴丸需要忌吃那种食物吗,0
441,咳血,大补阴丸多少钱一盒,大补阴丸一盒几块钱,1
442,咳血,大补阴丸多少钱一盒,大补阴丸各大药店有售吗,0
448,咳血,在徐州云龙区哪里有卖雷氏大补阴丸的呢,徐州云龙区哪里有售雷氏大补阴丸的,1
449,咳血,在徐州云龙区哪里有卖雷氏大补阴丸的呢,在徐州云龙区哪里可以买到雷氏大补阴丸的,1
450,咳血,在徐州云龙区哪里有卖雷氏大补阴丸的呢,雷氏大补阴丸有什么功效与作用,0
450,咳血,在徐州云龙区哪里有卖雷氏大补阴丸的呢,雷氏大补阴丸和大补阴丸的功效作用一样吗,0
450,咳血,在徐州云龙区哪里有卖雷氏大补阴丸的呢,服用雷氏大补阴丸忌辛辣食物吗,0
450,咳血,徐州云龙区哪里有售雷氏大补阴丸的,在徐州云龙区哪里可以买到雷氏大补阴丸的,1
451,咳血,徐州云龙区哪里有售雷氏大补阴丸的,雷氏大补阴丸有什么功效与作用,0
457,咳血,富露施乙酰半胱氨酸颗粒对身体的危害大吗,富露施乙酰半胱氨酸颗粒对身体有危害吗,1
458,咳血,富露施乙酰半胱氨酸颗粒对身体的危害大吗,富露施乙酰半胱氨酸颗粒对身体有影响吗,1
459,咳血,富露施乙酰半胱氨酸颗粒对身体的危害大吗,富露施乙酰半胱氨酸颗粒是治疗慢性支气管炎的吗,0
459,咳血,富露施乙酰半胱氨酸颗粒对身体的危害大吗,富露施乙酰半胱氨酸颗粒能和牛奶一起喝吗,0
459,咳血,富露施乙酰半胱氨酸颗粒对身体的危害大吗,服用富露施乙酰半胱氨酸颗粒需要忌口吗,0
459,咳血,富露施乙酰半胱氨酸颗粒对身体有危害吗,富露施乙酰半胱氨酸颗粒对身体有影响吗,1
460,咳血,富露施乙酰半胱氨酸颗粒对身体有危害吗,富露施乙酰半胱氨酸颗粒是治疗慢性支气管炎的吗,0
466,咳血,银诺克利肺片买哪个厂家生产的好呢,银诺克利肺片选哪个生产厂家的好呢,1
467,咳血,银诺克利肺片买哪个厂家生产的好呢,银诺克利肺片效果好的厂家是哪个,1
468,咳血,银诺克利肺片买哪个厂家生产的好呢,银诺克利肺片能治肺结核吗,0
468,咳血,银诺克利肺片买哪个厂家生产的好呢,银诺克利肺片是不是中成药,0
468,咳血,银诺克利肺片买哪个厂家生产的好呢,吃银诺克利肺片副作用大吗,0
468,咳血,银诺克利肺片选哪个生产厂家的好呢,银诺克利肺片效果好的厂家是哪个,1
469,咳血,银诺克利肺片选哪个生产厂家的好呢,银诺克利肺片能治肺结核吗,0
475,咳血,立先裸花紫珠胶囊有什么样的功效效果好吗,立先裸花紫珠胶囊有啥作用效果好吗,1
476,咳血,立先裸花紫珠胶囊有什么样的功效效果好吗,立先裸花紫珠胶囊的疗效好吗,1
477,咳血,立先裸花紫珠胶囊有什么样的功效效果好吗,什么体质的人群不宜立先裸花紫珠胶囊,0
477,咳血,立先裸花紫珠胶囊有什么样的功效效果好吗,立先裸花紫珠胶囊可用于呼吸道和消化道出血吗,0
477,咳血,立先裸花紫珠胶囊有什么样的功效效果好吗,急性传染性肝炎可以用立先裸花紫珠胶囊吗,0
477,咳血,立先裸花紫珠胶囊有啥作用效果好吗,立先裸花紫珠胶囊的疗效好吗,1
478,咳血,立先裸花紫珠胶囊有啥作用效果好吗,什么体质的人群不宜立先裸花紫珠胶囊,0
484,咳血,葵花胃康灵胶囊哪个牌子比较好,胃康灵胶囊哪个牌子比较好,1
485,咳血,葵花胃康灵胶囊哪个牌子比较好,哪个牌子的胃康灵胶囊好,1
486,咳血,葵花胃康灵胶囊哪个牌子比较好,葵花胃康灵胶囊是专治胃病的药吗,0
486,咳血,葵花胃康灵胶囊哪个牌子比较好,胃溃疡可以用胃康灵胶囊效果怎么样,0
486,咳血,葵花胃康灵胶囊哪个牌子比较好,慢性浅表性胃炎可以服用葵花胃康灵胶囊吗,0
486,咳血,胃康灵胶囊哪个牌子比较好,哪个牌子的胃康灵胶囊好,1
487,咳血,胃康灵胶囊哪个牌子比较好,葵花胃康灵胶囊是专治胃病的药吗,0
493,咳血,您好益肺清化颗粒是甜的吗,您好益肺清化颗粒甜不甜,1
494,咳血,您好益肺清化颗粒是甜的吗,您好益肺清化颗粒是不是甜的,1
495,咳血,您好益肺清化颗粒是甜的吗,有肺结节可以吃益肺清化颗粒吗,0
495,咳血,您好益肺清化颗粒是甜的吗,益肺清化颗粒有什么作用,0
495,咳血,您好益肺清化颗粒是甜的吗,益肺清化颗粒能缓解肺癌的症状吗,0
495,咳血,您好益肺清化颗粒甜不甜,您好益肺清化颗粒是不是甜的,1
496,咳血,您好益肺清化颗粒甜不甜,有肺结节可以吃益肺清化颗粒吗,0
502,咳血,服用富露施可能会出现哪些不良反应,服用富露施会导致哪些不良反应呢,1
503,咳血,服用富露施可能会出现哪些不良反应,服用富露施会有哪些副作用,1
504,咳血,服用富露施可能会出现哪些不良反应,哮喘患者禁止服用富露施吗,0
504,咳血,服用富露施可能会出现哪些不良反应,服用富露施可以治疗急性支气管炎吗,0
504,咳血,服用富露施可能会出现哪些不良反应,富露施是一种祛痰药吗,0
504,咳血,服用富露施会导致哪些不良反应呢,服用富露施会有哪些副作用,1
505,咳血,服用富露施会导致哪些不良反应呢,哮喘患者禁止服用富露施吗,0
511,咳血,消化不良能不能服用百补增力丸,消化不良能吃百补增力丸吗,1
512,咳血,消化不良能不能服用百补增力丸,百补增力丸能治消化不良吗,1
513,咳血,消化不良能不能服用百补增力丸,百补增力丸可治疗腰腿疼痛消化不良吗,0
513,咳血,消化不良能不能服用百补增力丸,百补增力丸是中成药处方药吗,0
513,咳血,消化不良能不能服用百补增力丸,可以长期服用百补增力丸吗,0
513,咳血,消化不良能吃百补增力丸吗,百补增力丸能治消化不良吗,1
514,咳血,消化不良能吃百补增力丸吗,百补增力丸可治疗腰腿疼痛消化不良吗,0
520,咳血,你好请问达肺草有哪些作用,你好请问达肺草有哪些功效,1
521,咳血,你好请问达肺草有哪些作用,你好请问达肺草有哪些疗效,1
522,咳血,你好请问达肺草有哪些作用,服用达肺草需要注意什么吗,0
522,咳血,你好请问达肺草有哪些作用,达肺草能和那种药同时服用,0
522,咳血,你好请问达肺草有哪些作用,达肺草治感冒咳嗽吗,0
522,咳血,你好请问达肺草有哪些功效,你好请问达肺草有哪些疗效,1
523,咳血,你好请问达肺草有哪些功效,服用达肺草需要注意什么吗,0
529,咳血,服用达肺草需要注意什么吗,服用达肺草需要注意哪些事项,1
530,咳血,服用达肺草需要注意什么吗,服用达肺草注意事项有哪些,1
531,咳血,服用达肺草需要注意什么吗,达肺草是纯中药吗,0
531,咳血,服用达肺草需要注意什么吗,服用达肺草有什么不良反应,0
531,咳血,服用达肺草需要注意什么吗,患有肺癌，肺结核的病人都能服用达肺草吗,0
531,咳血,服用达肺草需要注意哪些事项,服用达肺草注意事项有哪些,1
532,咳血,服用达肺草需要注意哪些事项,达肺草是纯中药吗,0
538,咳血,服用达肺草有什么注意事项呢,服用达肺草的注意事项有哪些,1
539,咳血,服用达肺草有什么注意事项呢,服用达肺草应该注意哪些事项,1
540,咳血,服用达肺草有什么注意事项呢,服用达肺草可以治什么病,0
540,咳血,服用达肺草有什么注意事项呢,患有三高的病人能服用达肺草吗,0
540,咳血,服用达肺草有什么注意事项呢,气管炎的患者需要服用达肺草吗,0
540,咳血,服用达肺草的注意事项有哪些,服用达肺草应该注意哪些事项,1
541,咳血,服用达肺草的注意事项有哪些,服用达肺草可以治什么病,0
547,咳血,请问服用达肺草的不良反应有什么呢,请问服用达肺草的不良反应有哪些呢,1
548,咳血,请问服用达肺草的不良反应有什么呢,请问服用达肺草会导致什么样的副作用 ,1
549,咳血,请问服用达肺草的不良反应有什么呢,哮喘病人可以服用达肺草吗,0
549,咳血,请问服用达肺草的不良反应有什么呢,服用达肺草能吃辛辣油腻的食物吗,0
549,咳血,请问服用达肺草的不良反应有什么呢,肺癌病人可以长期服用达肺草吗,0
549,咳血,请问服用达肺草的不良反应有哪些呢,请问服用达肺草会导致什么样的副作用 ,1
550,咳血,请问服用达肺草的不良反应有哪些呢,哮喘病人可以服用达肺草吗,0
556,咳血,请问痰喘服用达肺草的效果怎么样呢,服用达肺草治疗痰喘的效果如何,1
557,咳血,请问痰喘服用达肺草的效果怎么样呢,请问痰喘服用达肺草的效果好吗,1
558,咳血,请问痰喘服用达肺草的效果怎么样呢,咳血能服用达肺草吗,0
558,咳血,请问痰喘服用达肺草的效果怎么样呢,服用达肺草的同时能吃别的药吗,0
558,咳血,请问痰喘服用达肺草的效果怎么样呢,达肺草能治疗肺纤维化吗,0
558,咳血,服用达肺草治疗痰喘的效果如何,请问痰喘服用达肺草的效果好吗,1
559,咳血,服用达肺草治疗痰喘的效果如何,咳血能服用达肺草吗,0
565,咳血,近期在吃达肺草痰中带血用这个效果好吗,最近吃达肺草这个药，治疗痰中有血效果怎么样,1
566,咳血,近期在吃达肺草痰中带血用这个效果好吗,服用达肺草治疗痰中带血的效果如何,1
567,咳血,近期在吃达肺草痰中带血用这个效果好吗,达肺草治疗慢性支气管炎效果如何,0
567,咳血,近期在吃达肺草痰中带血用这个效果好吗,达肺草痰治疗哮喘效果怎么样,0
567,咳血,近期在吃达肺草痰中带血用这个效果好吗,服用达肺草在饮食上有什么要求吗,0
567,咳血,最近吃达肺草这个药，治疗痰中有血效果怎么样,服用达肺草治疗痰中带血的效果如何,1
568,咳血,最近吃达肺草这个药，治疗痰中有血效果怎么样,达肺草治疗慢性支气管炎效果如何,0
574,支原体肺炎,小儿肺炎支原体肺炎有后遗症吗,小儿肺炎支原体肺炎会留下后遗症吗？,1
